Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
20053;Lezo;9,59;5,08;6,69;7,33;8,38;8,50;10,50;6,10;9,70;10,60;8,70;6,00
20054;Lizartza;1,66;1,87;1,68;1,58;1,82;3,50;2,60;12,80;8,50;3,30;8,10;9,30
48903;Loiu;5,51;5,96;4,84;5,05;5,50;5,60;4,90;3,30;5,10;7,20;13,00;8,90
48058;Mallabia;0,59;1,00;0,73;0,88;1,06;1,20;0,70;1,40;2,30;1,30;1,40;1,30
48060;Markina-Xemein;4,77;7,21;8,83;8,15;6,38;7,00;5,70;5,00;3,90;20,70;14,10;15,80
48061;Maruri-Jatabe;32,52;12,78;21,70;24,47;29,77;17,00;39,10;9,60;8,80;60,40;10,20;16,20
48059;Mañaria;3,14;3,76;4,22;3,76;5,48;5,10;4,00;5,20;4,30;4,00;1,10;2,10
20901;Mendaro;1,16;1,30;1,57;1,58;1,68;1,70;1,30;1,70;1,80;1,30;6,80;8,70
48062;Mendata;3,33;3,30;3,74;3,68;2,98;3,70;7,30;9,90;21,80;14,40;12,70;7,00
48063;Mendexa;4,03;3,99;3,00;2,67;4,63;3,90;1,00;5,70;5,20;4,10;1,80;1,90
48064;Meñaka;6,66;6,38;2,83;4,70;4,45;4,70;2,20;11,00;19,90;25,10;19,70;12,00
01039;Moreda de Álava / Moreda Araba;2,19;3,47;2,50;1,21;4,06;7,40;12,00;2,50;3,40;6,10;8,30;5,40
48066;Morga;11,74;10,69;6,47;7,10;7,20;5,30;2,30;13,50;14,10;12,80;11,40;9,90
48068;Mundaka;2,30;5,03;10,68;8,94;7,85;3,90;5,40;3,30;5,80;3,40;20,30;9,70
48069;Mungia;5,91;5,81;5,59;3,93;4,53;5,30;6,50;8,30;11,50;8,50;7,10;5,40
48007;Munitibar-Arbatzegi Gerrikaitz-;3,00;4,67;3,05;3,25;4,52;4,40;4,20;7,30;2,50;38,90;34,90;11,00
48908;Murueta;1,87;3,88;4,57;6,60;6,46;7,40;3,90;4,20;2,70;4,40;10,80;7,70
48071;Muskiz;1,24;3,76;2,07;1,42;1,79;1,60;2,00;4,20;2,90;2,70;2,40;1,10
20057;Mutiloa;24,02;20,67;16,43;3,70;6,61;6,50;5,40;3,60;26,10;5,20;32,00;4,50
20056;Mutriku;7,55;7,11;9,56;6,87;6,80;4,20;4,60;5,40;4,40;35,60;12,00;7,20
48067;Muxika;3,42;4,74;6,87;8,36;7,78;7,80;5,40;6,50;15,20;6,40;12,30;9,60
48909;Nabarniz;21,05;23,74;25,44;25,69;29,59;27,80;28,40;40,90;55,40;49,00;38,90;33,10
01041;Navaridas;16,09;20,58;18,01;13,53;17,56;13,80;13,90;10,20;16,90;13,10;2,10;1,00
