Indicadores municipales de sostenibilidad: Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
20066;Errezil;2,14;3,94;4,91;3,53;5,72;1,55;1,38;3,30;3,63;4,10;-0,41;10,54;1,00;2,91;7,19
01046;Erriberagoitia/Ribera Alta;6,29;6,51;1,55;-0,31;1,22;3,19;1,68;-2,79;-2,43;-0,20;2,74;5,66;6,00;4,74;6,58
48079;Errigoiti;5,45;3,84;2,17;1,92;0,11;0,83;1,72;0,10;1,17;2,26;-1,18;5,18;7,57;7,29;8,38
20034;Eskoriatza;4,69;1,00;0,17;2,09;4,97;5,00;4,62;2,25;-2,21;-2,42;-0,31;5,01;6,48;2,55;6,72
48029;Etxebarri;5,75;2,64;2,77;4,70;2,91;2,85;2,36;1,70;0,21;-0,32;1,04;6,35;8,33;7,12;8,98
48030;Etxebarria;7,02;2,54;1,38;2,70;1,07;0,18;2,00;4,86;1,03;0,16;-0,95;6,90;4,42;6,64;5,70
20035;Ezkio-Itsaso;1,74;2,62;-3,15;2,77;6,20;2,52;4,26;3,42;1,38;0,03;3,07;6,65;5,86;5,09;7,78
48906;Forua;5,49;-0,05;1,91;-2,17;5,27;10,46;2,12;1,13;-1,55;-1,17;1,19;6,12;9,37;3,29;5,60
48035;Fruiz;6,94;3,73;2,94;4,39;2,86;2,49;2,26;0,20;-0,49;-0,37;-0,56;5,07;9,07;8,35;4,66
20038;Gabiria;5,50;1,46;-2,14;-0,62;1,63;-12,07;3,58;25,19;0,68;-1,37;6,98;6,60;7,26;-1,43;8,08
20037;Gaintza;3,78;4,54;7,04;7,70;7,22;3,51;-0,89;-1,93;-0,09;1,86;-1,82;5,61;7,10;1,47;10,18
48036;Galdakao;5,54;2,12;2,53;3,01;2,26;2,94;2,12;0,85;-0,74;-1,08;0,24;3,91;8,34;4,05;5,41
48037;Galdames;5,71;3,36;4,24;3,50;0,24;0,02;0,63;3,31;1,08;-0,56;-1,10;3,54;8,77;7,44;5,77
48038;Gamiz-Fika;7,40;3,42;3,92;5,00;-1,19;-0,30;3,45;2,16;-0,50;-0,72;0,71;-0,19;11,96;8,88;7,42
48039;Garai;6,78;19,80;4,00;4,33;3,08;5,29;1,40;-2,23;0,92;2,17;0,62;16,45;3,12;7,27;9,18
48040;Gatika;5,74;1,92;0,27;1,83;4,78;0,98;-0,15;0,50;0,33;1,68;-0,44;4,76;7,78;6,14;7,32
48041;Gautegiz Arteaga;7,85;1,38;2,28;3,48;1,67;2,51;0,14;1,49;0,52;-1,53;-1,96;4,64;8,75;8,04;6,47
20907;Gaztelu;4,48;4,98;3,85;0,00;2,25;2,94;-7,68;0,18;4,70;0,48;1,39;2,90;7,64;11,17;4,01
48046;Gernika-Lumo;6,42;1,25;0,95;2,92;2,22;3,72;2,73;1,34;0,80;0,35;-0,19;4,36;7,51;4,64;5,19
20039;Getaria;5,62;2,72;1,18;3,71;4,57;2,96;2,87;2,64;1,00;1,05;1,32;4,85;10,13;2,84;8,47
48044;Getxo;7,18;2,06;2,18;0,26;3,30;4,72;1,60;1,18;-0,84;-0,72;0,08;1,24;9,90;4,59;5,48
48047;Gizaburuaga;6,61;-0,32;4,65;1,36;-3,28;-0,23;3,63;4,28;-0,49;-1,44;6,00;4,01;6,47;8,71;8,34
48042;Gordexola;7,90;3,51;3,36;3,17;1,69;2,26;4,22;-6,23;0,61;10,77;-1,80;2,96;10,58;-9,42;16,33
48043;Gorliz;3,87;1,70;3,85;2,80;2,46;1,26;0,70;3,41;0,19;-1,57;0,02;0,27;10,71;4,93;6,04
48045;Güeñes;4,73;2,06;3,73;3,26;2,77;2,30;2,34;1,27;-1,42;-1,09;1,23;4,06;8,18;7,14;6,42
01056;Harana/Valle de Arana;2,07;2,20;1,61;-3,08;4,79;8,68;1,54;-0,39;-3,10;-1,66;3,31;8,45;7,47;3,32;6,34
20040;Hernani;4,62;2,10;2,60;3,33;3,53;2,27;2,56;2,43;-1,22;-2,23;0,91;5,15;7,79;3,56;7,19
20041;Hernialde;0,97;-3,97;0,21;4,98;4,79;4,31;5,85;1,00;-1,38;-1,23;-1,31;5,20;7,82;8,49;6,06
20036;Hondarribia;16,38;1,86;2,30;5,32;5,03;3,60;4,36;3,34;-2,36;-3,81;2,40;4,65;7,91;5,19;6,57
20042;Ibarra;4,85;2,83;2,22;3,02;2,76;2,53;2,08;-0,13;-1,37;-1,25;1,42;4,58;7,55;5,26;6,12
48048;Ibarrangelu;2,25;2,13;2,33;2,64;2,64;3,75;0,79;1,27;0,15;-2,41;4,91;3,43;9,83;8,85;6,98
20043;Idiazabal;1,97;1,21;5,31;1,41;1,39;3,02;1,36;3,27;0,28;-0,69;3,00;9,88;3,85;4,29;6,56
48094;Igorre;5,07;1,31;1,74;2,60;-0,03;1,12;2,21;2,32;2,40;1,95;-1,36;3,53;7,04;3,48;6,19
20044;Ikaztegieta;0,94;2,66;1,45;1,91;-4,65;-1,69;8,36;2,31;-2,24;-2,85;5,84;5,55;-2,89;10,68;8,55
20045;Irun;7,18;2,64;3,04;3,71;2,78;1,90;2,27;1,61;-1,73;-2,39;0,12;3,50;9,72;4,36;5,89
20046;Irura;5,94;2,99;2,19;1,43;2,77;3,10;2,37;1,22;-1,54;-2,38;1,35;4,81;7,38;8,69;6,68
01027;Iruraiz-Gauna;6,11;4,22;3,73;6,34;3,81;3,09;3,60;0,88;-4,00;-4,22;5,85;8,49;1,85;6,57;9,80
01901;Iruña Oka/Iruña de Oca;3,10;0,24;0,25;2,12;0,97;1,56;0,80;-0,69;-1,65;-2,15;-0,41;6,25;7,01;7,27;6,90
48049;Ispaster;2,88;1,51;1,51;-0,67;4,04;4,01;-0,83;3,17;2,01;0,17;3,43;5,69;8,27;7,28;8,78
20047;Itsasondo;3,30;1,03;2,91;-0,79;2,03;6,18;0,78;1,80;-0,34;-2,02;-0,89;6,74;8,03;2,28;5,19
48910;Iurreta;0,36;2,59;6,43;4,82;3,31;2,82;3,72;2,57;-1,27;-2,05;0,67;7,29;4,39;5,26;6,62
48050;Izurtza;-25,37;1,19;9,69;4,77;34,69;3,74;1,88;-0,31;3,35;5,99;-1,78;7,73;2,49;10,31;7,81
48022;Karrantza Harana/Valle de Carranza;4,89;2,84;4,42;2,39;1,95;2,78;0,58;3,07;1,80;-0,07;-2,73;3,96;10,44;4,25;5,83
48907;Kortezubi;3,38;2,28;-0,01;4,19;6,49;5,38;2,62;2,51;-0,97;-3,96;2,79;7,33;7,06;6,73;6,26
01019;Kripan;3,13;-6,02;-2,79;7,18;5,30;5,09;8,28;5,21;2,06;3,96;-2,54;9,05;2,06;1,65;3,08
01020;Kuartango;11,07;4,39;-1,57;0,67;-1,13;0,90;1,61;0,07;-0,29;-1,66;1,00;7,77;6,08;5,33;8,97
01028;Labastida/Bastida;3,91;2,27;1,79;4,95;-0,53;1,76;5,61;1,56;-1,28;-1,68;-1,47;4,65;6,18;6,86;6,27
01030;Lagrán;5,27;5,84;1,49;2,77;1,61;-0,40;-1,03;4,96;1,68;-1,79;2,76;5,39;7,48;6,19;11,57
01031;Laguardia;4,81;-0,69;-4,81;4,12;5,94;1,48;3,78;4,40;-1,29;-2,10;-0,50;5,70;5,59;6,64;4,33
01032;Lanciego/Lantziego;3,77;-2,75;-5,07;2,68;6,48;3,83;5,53;7,11;-1,56;-3,65;1,64;3,29;5,70;3,74;0,82
48051;Lanestosa;4,37;-1,53;6,31;13,49;-0,81;-2,83;-18,81;6,73;18,69;-2,19;1,16;1,30;15,62;-4,25;6,88
01902;Lantarón;3,78;3,46;4,39;-1,21;-0,17;7,17;5,72;0,62;-2,51;-3,09;1,48;4,82;6,28;8,10;-2,36
01033;Lapuebla de Labarca;0,79;-4,62;-4,03;3,05;6,11;3,23;2,38;2,58;0,63;1,22;-1,19;-8,92;29,04;1,05;4,20
48052;Larrabetzu;5,32;-0,16;1,74;3,63;2,71;1,14;1,35;1,98;-0,72;-0,80;1,47;5,23;7,18;5,93;5,56
20048;Larraul;6,41;0,74;-0,88;3,48;5,01;1,39;0,89;-2,09;-0,57;2,98;0,91;10,02;10,58;4,52;5,97
20902;Lasarte-Oria;5,95;2,80;2,71;3,67;2,91;2,61;2,22;1,03;-1,06;-1,60;0,88;4,35;7,41;3,76;7,11
01036;Laudio/Llodio;4,93;-0,45;1,35;5,52;2,60;1,07;0,95;1,17;-0,44;-0,82;1,63;6,52;6,35;4,00;7,97
48053;Laukiz;3,20;-0,12;-0,76;7,20;-0,42;-1,29;2,52;3,94;-6,98;-11,69;12,66;-0,68;14,11;-7,47;7,52
20049;Lazkao;3,99;1,46;3,10;2,09;3,21;3,86;2,31;2,07;0,25;-0,18;1,75;5,31;6,74;6,23;7,23
20050;Leaburu;3,02;2,96;5,83;3,29;3,19;1,68;1,17;0,25;-0,26;0,64;-3,99;10,41;4,38;0,23;7,34
20051;Legazpi;4,92;1,48;1,78;3,30;2,02;2,41;3,55;2,29;-0,17;-0,83;0,96;5,31;7,40;4,24;7,56
